0,-9.52549554,-11.78889886,0.540280083,-2.14606026,-2.11468511,-1.9739182,-3.80894321,-8.994628002,1.657862926,4.926526053
-0.893564272,1.445141612,0.808544933,1.279365989,1.565706332,6.934331182,1.393564272,5.228589282,0.414274074,5.161783146,0.493120019
-0.11295054,-2.33547212,-0.072068799,0.198752257,0.2850926,-1.34628255,0.61295054,1.743830837,-2.866339658,2.781169414,-1.187493713
1.000239782,-0.048662442,0.214740879,-0.514438065,0.971902278,6.440527128,1.399760218,3.434785228,-1.37952998,2.967979092,-1.500684035
-0.555967658,1.007544998,-0.629051681,-0.258230625,-0.271890282,-0.403265432,0.555967658,3.690992668,-0.42332254,4.324186532,-0.744476595
0.283631356,0.567945984,-0.468650695,0.902170361,-0.211489296,-0.442864446,0.016368644,1.041027477,-0.362921554,1.984587518,-2.584075609
1.310853767,0.040723573,-1.695873106,-1.82505205,-1.438711707,0.030747647,-1.039978709,2.326781124,-0.832068978,0.446154633,-1.670412986
1.431961846,-1.080384506,-2.716981185,-1.746160129,-1.859819786,-0.193270924,-6.173580752,-0.104165498,-1.477769565,-1.437609373,-3.013896909
-0.619345461,0.570922801,-1.665673878,0.005147178,0.181487521,-0.739887629,-0.051033981,4.054370471,-0.659944737,3.487564335,-1.081098792
2.729010547,1.322566793,-0.214029886,-0.34320883,0.743131513,-0.488243637,0.270989453,3.206014463,-0.308300745,1.939208327,-2.4294548
1.770185963,0.081391377,-0.255205302,-0.284384246,-0.198043903,-0.429419053,0.429814037,3.264839047,-0.249476161,1.898032911,-1.770630216
